employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,average_base_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician
458,3.8,21,57,1955.0,7,231,82000.0,2,0,1,0,0,0,1,0
734,3.9,7,41,1997.0,9,183,87200.0,2,0,1,0,1,0,0,0
481,4.1,10,18,1939.0,0,18,90946.0,3,1,0,1,0,0,0,0
542,4.4,13,12,2009.0,0,7,91015.0,3,1,0,0,1,0,0,0
1045,3.2,6,56,2002.0,0,394,80002.0,2,1,0,0,0,0,0,1
1124,3.8,22,74,2000.0,9,20,91958.0,2,1,0,0,0,1,0,0
315,4.0,13,12,1850.0,9,181,77791.0,2,1,0,0,0,0,1,0
1054,4.9,10,45,2021.0,2,312,90000.0,3,0,1,1,0,0,0,0
178,3.4,13,53,1939.0,0,245,78353.0,2,1,0,0,0,0,1,0
195,3.1,7,41,1963.0,9,285,72850.0,2,0,1,0,1,0,0,0
11,3.7,11,47,1919.0,9,169,92531.0,2,1,0,0,0,0,1,0
214,3.7,14,51,1902.0,9,288,84168.0,2,0,1,0,0,0,1,0
553,3.5,13,12,1975.0,7,394,90629.0,2,1,0,0,0,0,0,1
689,3.5,7,41,2013.0,7,252,90591.0,2,0,1,0,1,0,0,0
1071,4.2,6,56,1934.0,0,394,67036.0,3,0,1,0,0,0,1,0
882,4.1,10,45,1969.0,8,268,93957.0,3,1,0,1,0,0,0,0
360,3.2,11,47,1937.0,8,252,86500.0,2,0,1,0,0,0,1,0
315,4.0,13,12,1850.0,9,218,90476.0,2,1,0,0,0,1,0,0
947,4.1,24,77,1986.0,0,309,63360.0,3,0,1,0,0,0,1,0
647,4.2,21,26,2014.0,0,199,87500.0,3,0,1,0,1,0,0,0
962,3.3,11,47,1919.0,7,15,93332.0,2,1,0,1,0,0,0,0
344,4.0,13,12,1973.0,5,324,87616.0,2,1,0,0,0,0,1,0
585,3.3,18,8,2020.0,0,212,82688.0,2,1,0,0,0,0,0,1
1099,4.3,3,16,1817.0,8,9,78957.0,3,1,0,1,0,0,0,0
225,4.4,24,77,1986.0,0,331,85500.0,3,0,1,0,0,0,1,0
374,3.2,18,8,1987.0,8,81,67372.0,2,1,0,0,0,0,1,0
410,3.7,13,12,1928.0,7,371,86554.0,2,1,0,0,0,0,1,0
249,3.6,6,55,1682.0,0,284,82000.0,2,0,1,0,1,0,0,0
1067,3.9,6,56,2004.0,0,65,93150.0,2,0,1,0,0,0,1,0
315,4.0,13,12,1850.0,9,15,79964.0,2,1,0,0,0,0,1,0
700,3.4,24,77,1986.0,0,209,87761.0,2,0,1,0,1,0,0,0
375,5.0,10,45,1986.0,0,186,86985.0,3,1,0,1,0,0,0,0
349,3.8,24,77,1986.0,0,217,93103.0,2,1,0,0,0,0,1,0
792,1.4,2,4,1986.0,0,217,88486.0,0,1,0,1,0,0,0,0
1153,3.9,3,16,1967.0,4,91,79349.0,2,1,0,0,1,0,0,0
685,4.0,3,16,1893.0,5,45,68743.0,2,1,0,0,0,0,1,0
886,4.2,3,16,1986.0,0,332,76000.0,3,0,1,0,0,0,1,0
1014,4.0,10,45,2006.0,3,262,69139.2,2,0,1,0,0,0,1,0
1169,3.7,3,16,1966.0,5,250,92648.0,2,1,0,0,0,0,1,0
315,4.0,13,12,1850.0,9,181,82508.0,2,1,0,0,0,0,1,0
903,3.0,24,77,1986.0,0,233,86400.0,1,0,1,1,0,0,0,0
1160,3.1,10,45,1945.0,8,371,96604.0,2,0,1,0,0,0,1,0
1159,3.3,20,65,1994.0,2,1,84724.0,2,1,0,0,0,0,1,0
295,3.6,7,41,1964.0,5,89,87339.0,2,1,0,0,1,0,0,0
1099,4.3,3,16,1817.0,8,9,74004.0,3,1,0,0,0,0,0,1
927,3.8,14,33,1949.0,7,351,86750.0,2,1,0,0,1,0,0,0
366,3.9,10,45,2013.0,3,13,66370.0,2,1,0,0,0,0,1,0
917,3.0,5,32,2014.0,4,139,87274.0,1,1,0,0,1,0,0,0
834,4.3,3,16,1869.0,0,399,91766.0,3,1,0,0,1,0,0,0
1040,3.8,3,16,1890.0,0,382,75982.0,2,1,0,0,0,0,1,0
857,3.4,10,18,1993.0,0,18,95175.0,2,1,0,0,0,0,1,0
1054,4.9,10,45,2021.0,2,20,93689.0,3,1,0,0,0,0,1,0
209,4.0,7,41,2015.0,0,13,94769.0,2,1,0,0,1,0,0,0
631,4.4,0,2,1951.0,0,191,94945.0,3,1,0,0,0,0,1,0
1013,3.4,14,76,1999.0,7,399,84574.0,2,1,0,0,0,0,1,0
15,3.8,13,12,1984.0,5,394,78033.0,2,1,0,0,0,0,1,0
565,3.6,11,46,2017.0,0,271,85551.0,2,1,0,1,0,0,0,0
882,4.1,10,45,1969.0,8,175,94715.0,3,1,0,1,0,0,0,0
401,4.5,23,3,1986.0,0,18,94529.0,3,1,0,0,0,0,1,0
902,3.9,24,77,1986.0,0,388,94389.0,2,1,0,0,0,0,1,0
1152,3.9,3,16,1867.0,6,240,69295.0,2,1,0,0,0,0,1,0
1145,3.4,21,36,1962.0,9,30,85407.0,2,1,0,0,0,0,1,0
37,4.0,13,12,1986.0,3,312,76500.0,2,0,1,0,0,0,1,0
498,3.7,13,12,1969.0,7,315,77945.0,2,0,1,1,0,0,0,0
1163,2.9,24,77,1986.0,0,245,84558.0,1,1,0,0,0,0,1,0
565,3.6,11,46,2017.0,0,371,85290.0,2,1,0,0,0,0,1,0
1054,4.9,10,45,2021.0,2,252,90000.0,3,0,1,1,0,0,0,0
1171,4.2,3,16,1701.0,7,249,87098.0,3,1,0,0,0,0,0,1
51,4.0,6,55,1986.0,2,127,70752.0,2,0,1,0,0,0,1,0
807,3.7,10,68,2004.0,0,232,77115.0,2,1,0,0,1,0,0,0
1043,3.6,18,8,1902.0,9,58,78831.0,2,1,0,1,0,0,0,0
21,3.9,10,45,1986.0,3,312,79680.0,2,0,1,1,0,0,0,0
367,3.9,10,45,2013.0,3,13,66370.0,2,1,0,0,0,0,1,0
716,4.2,6,71,1986.0,1,252,83478.0,3,0,1,0,0,0,1,0
774,3.5,5,6,1845.0,9,287,90293.0,2,1,0,0,1,0,0,0
57,3.0,7,41,1994.0,0,155,70000.0,1,0,1,0,1,0,0,0
954,4.0,15,61,2015.0,0,199,79050.0,2,0,1,0,0,0,1,0
852,4.1,10,45,1880.0,9,306,64635.0,3,1,0,0,0,0,1,0
168,4.2,13,12,1914.0,8,259,95650.0,3,0,1,0,0,1,0,0
499,3.8,18,8,1990.0,7,223,92929.0,2,1,0,0,0,0,0,1
445,3.8,24,77,1986.0,0,332,76800.0,2,0,1,0,0,0,1,0
6,3.6,24,77,1986.0,0,357,75686.0,2,0,1,0,0,0,0,1
271,3.4,18,8,2018.0,0,56,92883.0,2,1,0,0,0,0,0,1
674,3.9,11,46,1868.0,9,62,89900.0,2,1,0,0,0,0,1,0
425,3.9,10,45,1996.0,9,163,80829.0,2,0,1,0,0,0,1,0
489,3.2,0,2,1888.0,0,405,93197.0,2,1,0,1,0,0,0,0
111,3.4,7,41,1902.0,0,312,85280.0,2,0,1,0,0,0,1,0
459,4.2,21,38,1905.0,9,329,94142.0,3,1,0,0,0,0,1,0
240,4.0,7,41,1883.0,7,74,90316.0,2,1,0,0,0,0,1,0
92,3.5,24,77,1986.0,0,104,84480.0,2,0,1,1,0,0,0,0
121,3.4,24,77,1986.0,0,252,86565.0,2,0,1,0,0,0,1,0
338,3.8,7,41,1998.0,7,103,94230.0,2,1,0,0,0,0,1,0
315,4.0,13,12,1850.0,9,284,94108.0,2,1,0,0,0,0,1,0
140,3.8,10,45,2011.0,3,167,95000.0,2,0,1,0,0,0,1,0
432,4.3,3,16,1885.0,7,15,72709.0,3,0,1,0,0,0,1,0
54,2.4,2,19,1986.0,0,278,86060.0,1,1,0,0,0,0,1,0
817,4.2,10,45,2008.0,3,227,72960.0,3,0,1,0,0,0,1,0
3,3.1,11,46,2002.0,0,94,91912.0,2,1,0,0,1,0,0,0
1161,4.6,24,77,1986.0,0,64,73770.0,3,1,0,0,0,0,1,0
689,3.5,7,41,2013.0,7,252,82356.0,2,0,1,0,0,0,1,0
467,3.7,7,41,1986.0,8,106,88088.0,2,1,0,0,1,0,0,0
335,4.1,14,14,1897.0,9,226,89716.0,3,1,0,0,0,0,1,0
852,4.1,10,45,1880.0,9,306,65606.0,3,1,0,0,0,0,1,0
376,3.8,14,21,2015.0,6,18,72500.0,2,0,1,0,0,0,1,0
483,3.8,21,42,1978.0,9,15,75954.0,2,1,0,0,1,0,0,0
1103,4.3,3,16,1883.0,7,18,70000.0,3,0,1,0,0,0,1,0
700,3.3,24,77,1986.0,0,197,75442.0,2,0,1,0,1,0,0,0
375,5.0,10,45,1986.0,0,109,68755.0,3,1,0,0,0,0,1,0
711,3.8,6,71,1986.0,0,377,94457.0,2,0,1,0,0,0,0,1
480,3.4,3,16,2016.0,0,33,72851.0,2,1,0,0,1,0,0,0
700,3.4,24,77,1986.0,0,209,74197.0,2,0,1,0,0,0,1,0
514,4.1,13,64,1955.0,0,161,95004.0,3,0,1,0,0,0,1,0
1162,3.4,7,41,1986.0,0,300,74411.0,2,1,0,0,0,0,1,0
592,3.6,14,51,1971.0,8,136,85984.0,2,1,0,0,0,0,1,0
1029,4.8,24,77,1986.0,0,328,85000.0,3,0,1,1,0,0,0,0
477,4.1,24,77,1986.0,0,289,76800.0,3,0,1,0,0,0,1,0
176,4.1,15,1,2013.0,1,48,88304.0,3,1,0,0,0,0,1,0
26,5.0,10,45,1986.0,0,324,92527.0,3,1,0,0,0,0,1,0
315,4.0,13,12,1850.0,9,322,89465.0,2,1,0,0,0,0,1,0
674,3.9,11,46,1868.0,9,62,87047.0,2,1,0,0,0,0,1,0
1171,4.2,3,16,1701.0,7,249,85379.0,3,1,0,0,0,0,0,1
609,3.8,24,77,1986.0,0,148,71692.8,2,0,1,0,0,0,1,0
976,3.88634903640257,23,73,2004.0,3,2,92529.0,2,1,0,0,0,0,1,0
844,3.6,14,40,1937.0,7,330,91500.0,2,0,1,0,0,0,1,0
624,4.5,10,18,2004.0,0,15,90219.0,3,1,0,0,0,0,1,0
692,3.4,7,41,1986.0,5,296,85996.79999999999,2,0,1,0,0,0,1,0
147,3.7,3,16,1900.0,7,157,82146.0,2,1,0,0,0,0,1,0
359,3.0,13,12,1946.0,7,230,92015.0,1,1,0,0,0,0,1,0
1028,3.6,11,47,1810.0,9,143,90500.0,2,0,1,0,0,1,0,0
965,2.8,7,41,1986.0,0,235,64780.8,1,0,1,0,0,0,1,0
221,2.8,16,15,1989.0,4,51,70000.0,1,0,1,0,1,0,0,0
767,3.2,7,41,1882.0,9,317,85803.0,2,1,0,0,0,0,1,0
956,4.2,3,16,1874.0,5,264,81599.0,3,1,0,0,0,0,1,0
964,3.9,6,71,1967.0,0,325,72556.79999999999,2,0,1,0,0,0,1,0
689,3.5,7,41,2013.0,7,252,93289.0,2,0,1,0,0,0,1,0
135,3.9,0,2,1916.0,9,147,90409.0,2,1,0,0,0,0,1,0
114,3.7,14,51,1972.0,7,70,85861.0,2,1,0,0,1,0,0,0
1145,3.4,21,36,1962.0,9,30,77712.0,2,1,0,0,1,0,0,0
1092,4.4,24,77,1986.0,0,32,82750.0,3,0,1,0,0,0,1,0
993,3.5,6,71,1835.0,0,18,117251.0,2,0,1,0,0,0,1,0
994,5.0,18,8,2018.0,3,299,95000.0,3,0,1,0,0,0,0,1
778,3.7,7,41,2003.0,0,15,84747.0,2,1,0,0,1,0,0,0
1089,4.1,3,16,1885.0,7,381,86871.0,3,0,1,0,1,0,0,0
708,3.8,7,41,1892.0,7,82,91575.0,2,1,0,0,0,0,1,0
808,3.4,11,47,1982.0,3,411,95089.0,2,1,0,0,0,0,1,0
350,3.9,5,6,1989.0,6,204,74323.0,2,1,0,0,0,0,1,0
820,4.6,3,16,1746.0,0,299,79470.0,3,1,0,0,0,0,1,0
719,2.8,15,10,1996.0,6,252,90000.0,1,0,1,0,1,0,0,0
607,3.4,5,6,1996.0,5,68,94546.0,2,1,0,0,0,0,1,0
629,3.6,4,29,1998.0,0,59,83782.0,2,1,0,0,1,0,0,0
1167,3.2,24,77,1986.0,0,312,85000.0,2,0,1,1,0,0,0,0
1118,4.1,10,45,1986.0,2,289,86400.0,3,0,1,1,0,0,0,0
554,4.9,10,30,1986.0,0,371,92438.0,3,1,0,0,0,0,1,0
841,4.0,13,64,2019.0,0,73,86481.0,2,1,0,0,0,0,1,0
1151,4.0,21,57,2004.0,6,193,85574.0,2,1,0,0,0,0,1,0
852,4.1,10,45,1880.0,9,306,70956.0,3,1,0,0,0,0,1,0
143,3.2,7,41,2006.0,0,270,90000.0,2,0,1,0,1,0,0,0
559,4.0,5,6,1799.0,9,371,85696.0,2,1,0,1,0,0,0,0
100,4.0,0,2,1979.0,5,30,70521.0,2,1,0,0,0,0,1,0
689,3.5,7,41,2013.0,7,252,66456.0,2,0,1,0,1,0,0,0
376,3.8,14,21,2015.0,6,73,91493.0,2,1,0,0,0,0,0,1
101,4.0,10,68,1983.0,5,73,94087.0,2,1,0,0,0,0,1,0
651,3.9,7,41,1811.0,7,41,91479.0,2,1,0,0,0,0,0,1
137,4.0,24,77,1986.0,0,15,86940.0,2,1,0,0,0,0,0,1
33,3.2,3,16,1931.0,0,80,84129.0,2,0,1,0,1,0,0,0
1019,4.0,7,41,1954.0,7,157,91152.0,2,1,0,0,0,0,1,0
1048,3.8,10,45,1996.0,0,166,80601.0,2,1,0,0,0,0,1,0
315,4.0,13,12,1850.0,9,181,90004.0,2,1,0,0,0,0,1,0
1055,3.3,5,6,2019.0,8,317,77866.0,2,1,0,0,0,0,1,0
174,3.8,10,45,1986.0,0,394,94569.0,2,1,0,0,1,0,0,0
757,3.6,3,27,2004.0,0,392,89109.0,2,1,0,1,0,0,0,0
1102,4.3,3,16,1905.0,5,348,71741.0,3,1,0,0,0,0,1,0
191,4.1,0,2,1942.0,5,13,88702.0,3,1,0,0,0,0,0,1
1079,3.9,7,41,1943.0,7,94,90720.0,2,1,0,0,0,0,1,0
403,3.8,15,10,2019.0,0,312,87450.0,2,0,1,0,0,0,1,0
258,3.8,10,45,1994.0,9,68,78750.0,2,1,0,1,0,0,0,0
460,3.9,7,41,1986.0,0,371,82354.0,2,1,0,0,1,0,0,0
80,3.4,18,8,2002.0,7,50,82500.0,2,0,1,0,0,0,1,0
622,3.5,24,77,1986.0,0,284,81600.0,2,0,1,0,1,0,0,0
742,3.8,6,56,1943.0,0,266,76789.0,2,1,0,0,0,0,1,0
412,3.0,5,0,1995.0,3,33,89675.0,1,1,0,0,0,0,0,1
1099,4.3,3,16,1817.0,8,9,92792.0,3,1,0,1,0,0,0,0
164,4.8,6,56,2016.0,0,400,87500.0,3,0,1,0,0,0,1,0
1085,4.1,4,29,1984.0,0,297,74263.0,3,1,0,0,1,0,0,0
1137,3.8,5,49,2013.0,8,143,81707.0,2,1,0,0,1,0,0,0
1054,4.9,10,45,2021.0,2,299,85000.0,3,0,1,1,0,0,0,0
1092,4.4,24,77,1986.0,0,32,78450.0,3,0,1,0,1,0,0,0
801,3.7,24,77,1986.0,2,5,81600.0,2,0,1,0,0,0,1,0
203,3.2,24,77,1986.0,0,15,91200.0,2,0,1,0,1,0,0,0
56,3.8,5,6,1919.0,8,68,90398.0,2,1,0,0,1,0,0,0
433,4.3,3,16,1885.0,7,15,92290.0,3,1,0,1,0,0,0,0
184,3.4,13,12,1828.0,8,312,90000.0,2,0,1,0,1,0,0,0
881,4.2,4,54,1986.0,0,360,91548.0,3,1,0,0,0,0,1,0
213,4.4,3,16,1900.0,7,287,92075.0,3,1,0,0,0,1,0,0
389,3.9,23,73,2000.0,2,289,80385.0,2,1,0,0,0,0,1,0
433,4.3,3,16,1885.0,7,15,66692.0,3,1,0,1,0,0,0,0
394,3.7,5,6,1864.0,7,219,89391.0,2,1,0,1,0,0,0,0
416,3.4,23,67,2021.0,0,15,66313.0,2,1,0,0,1,0,0,0
1100,4.2,3,16,1851.0,0,230,74000.0,3,0,1,1,0,0,0,0
1087,3.8,7,41,1917.0,0,329,67169.0,2,1,0,0,1,0,0,0
711,3.8,6,71,1986.0,0,377,91581.0,2,0,1,0,0,0,0,1
386,4.3,24,77,1986.0,0,102,68462.0,3,1,0,1,0,0,0,0
689,3.5,7,41,2013.0,7,252,82356.0,2,0,1,0,0,0,1,0
425,3.9,10,45,1996.0,9,360,81586.0,2,1,0,0,0,0,1,0
353,3.5,24,77,1986.0,0,18,80870.4,2,0,1,0,0,0,1,0
894,3.3,21,36,1983.0,9,94,88373.0,2,1,0,0,0,0,1,0
648,3.7,6,71,1986.0,8,19,96370.0,2,0,1,0,0,0,1,0
563,3.6,7,41,1824.0,7,284,76045.0,2,1,0,0,0,0,0,1
1035,4.2,6,56,1986.0,3,33,83670.0,3,1,0,0,0,0,0,1
1099,4.3,3,16,1817.0,8,9,79688.0,3,1,0,0,0,0,0,1
1078,3.9,10,45,1999.0,0,384,85000.0,2,0,1,1,0,0,0,0
1117,3.7,5,49,1975.0,0,208,93579.0,2,1,0,0,1,0,0,0
421,4.1,13,12,1979.0,7,166,94130.0,3,0,1,0,1,0,0,0
532,3.6,24,77,1986.0,0,394,94060.0,2,0,1,0,1,0,0,0
181,4.9,24,77,1986.0,0,312,117251.0,3,0,1,1,0,0,0,0
61,4.8,10,68,2011.0,0,207,89021.0,3,1,0,0,1,0,0,0
688,3.5,3,16,1900.0,4,19,91369.0,2,1,0,0,0,0,0,1
1094,4.2,3,16,1905.0,7,96,70904.0,3,0,1,1,0,0,0,0
1117,3.7,5,49,1975.0,0,68,80776.0,2,1,0,1,0,0,0,0
1180,3.0,24,77,1986.0,0,233,82368.0,1,0,1,1,0,0,0,0
571,4.0,3,16,1876.0,7,19,73400.0,2,0,1,0,0,0,1,0
840,3.6,0,2,1956.0,5,394,78373.0,2,1,0,0,1,0,0,0
112,4.2,4,29,2014.0,0,268,91409.0,3,1,0,0,0,0,1,0
278,3.7,11,47,1981.0,5,252,86500.0,2,0,1,0,0,0,1,0
245,4.4,10,45,1999.0,4,66,73412.0,3,1,0,0,1,0,0,0
908,4.0,0,2,1979.0,0,159,185300.0,2,0,1,0,0,0,1,0
81,3.9,10,30,2000.0,0,252,195000.0,2,0,1,0,0,0,1,0
971,4.0,14,40,1941.0,9,294,203000.0,2,0,1,0,0,0,1,0
298,3.6,24,77,1986.0,0,68,172800.0,2,0,1,0,0,0,1,0
663,3.7,7,41,1833.0,9,216,219700.0,2,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,197700.0,3,0,1,1,0,0,0,0
187,3.4,10,30,2009.0,0,310,183000.0,2,0,1,1,0,0,0,0
1028,3.6,11,47,1810.0,9,143,185000.0,2,0,1,0,1,0,0,0
497,4.1,10,45,1911.0,9,66,182000.0,3,0,1,0,0,0,1,0
691,3.7,10,30,2016.0,0,243,193000.0,2,0,1,1,0,0,0,0
431,3.5,10,48,1986.0,1,274,215000.0,2,0,1,0,0,0,1,0
1178,3.9,10,48,2005.0,7,312,203000.0,2,0,1,0,0,0,1,0
195,3.1,7,41,1963.0,9,396,202009.0,2,0,1,0,0,0,1,0
1147,3.6,15,31,2003.0,9,331,208000.0,2,0,1,1,0,0,0,0
582,4.0,14,28,2014.0,0,341,199800.0,2,0,1,1,0,0,0,0
276,4.4,9,70,1986.0,0,36,208000.0,3,0,1,0,0,1,0,0
978,5.0,1,35,2014.0,0,384,190000.0,3,0,1,0,0,0,1,0
110,2.8,24,77,1986.0,0,274,195000.0,1,0,1,0,0,0,0,1
710,4.2,10,48,1997.0,8,200,178472.0,3,1,0,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,197700.0,3,0,1,1,0,0,0,0
961,3.6,20,65,1971.0,9,344,194200.0,2,0,1,0,0,0,1,0
653,3.5,10,48,2015.0,7,331,202500.0,2,0,1,0,0,0,1,0
1154,3.6,10,18,1970.0,9,332,185707.0,2,1,0,0,0,0,1,0
849,3.5,7,41,2003.0,0,312,209583.0,2,0,1,0,0,0,1,0
226,2.9,10,48,2007.0,3,384,219000.0,1,0,1,1,0,0,0,0
710,4.2,10,48,1997.0,8,200,190060.0,3,1,0,0,0,0,1,0
78,4.2,5,32,1850.0,9,285,212500.0,3,0,1,1,0,0,0,0
1047,3.4,10,48,2016.0,0,332,191250.0,2,0,1,1,0,0,0,0
763,4.7,10,68,2018.0,3,384,210000.0,3,0,1,1,0,0,0,0
34,4.1,10,18,1969.0,9,332,189787.0,3,1,0,1,0,0,0,0
117,4.0,10,68,2002.0,0,331,184551.0,2,1,0,1,0,0,0,0
1173,3.5,10,48,2004.0,6,18,190000.0,2,0,1,0,0,0,1,0
409,4.2,14,40,1892.0,9,344,213180.0,3,0,1,1,0,0,0,0
1134,4.1,10,45,1958.0,9,18,185500.0,3,0,1,0,0,0,1,0
352,4.0,14,40,1958.0,7,165,182916.0,2,1,0,0,0,0,1,0
934,3.7,10,18,2011.0,0,199,195500.0,2,0,1,0,0,0,1,0
24,3.8,7,41,1888.0,9,4,188600.0,2,0,1,0,0,0,1,0
679,4.3,10,18,1975.0,9,308,195200.0,3,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,197700.0,3,0,1,1,0,0,0,0
738,3.8,10,18,2016.0,0,243,209000.0,2,0,1,1,0,0,0,0
712,3.6,10,30,2008.0,5,15,202500.0,2,0,1,0,0,0,1,0
573,4.1,14,51,1976.0,7,228,191700.0,3,0,1,0,0,0,1,0
497,4.1,10,45,1911.0,9,66,195000.0,3,0,1,0,0,0,1,0
158,2.8,10,18,2018.0,0,199,195000.0,1,0,1,0,1,0,0,0
821,4.0,24,77,1986.0,0,331,191500.0,2,0,1,1,0,0,0,0
157,3.3,10,68,2001.0,6,290,203300.0,2,0,1,1,0,0,0,0
1003,3.5,21,36,1962.0,9,230,200050.0,2,0,1,0,0,0,1,0
275,5.0,24,77,1986.0,0,252,205000.0,3,0,1,0,0,0,1,0
748,3.9,10,48,2004.0,9,308,214000.0,2,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,344,210300.0,3,0,1,1,0,0,0,0
1080,3.9,10,48,2009.0,9,331,195000.0,2,0,1,0,0,0,1,0
1080,3.9,10,48,2009.0,9,331,203000.0,2,0,1,0,0,0,1,0
847,4.1,10,18,2006.0,0,252,187500.0,3,0,1,1,0,0,0,0
1058,5.0,10,30,2017.0,2,217,200000.0,3,0,1,1,0,0,0,0
419,3.0,15,61,1906.0,7,164,183350.0,1,0,1,0,0,0,1,0
424,3.7,0,2,1955.0,0,298,196617.0,2,0,1,1,0,0,0,0
1134,4.1,10,45,1958.0,9,29,210950.0,3,0,1,1,0,0,0,0
97,4.2,10,18,1976.0,9,93,197700.0,3,0,1,1,0,0,0,0
50,3.7,16,15,1986.0,0,6,182500.0,2,0,1,0,0,0,1,0
1037,4.1,11,47,1853.0,9,143,183700.0,3,0,1,0,0,0,1,0
385,4.4,21,81,2017.0,0,312,216750.0,3,0,1,1,0,0,0,0
172,4.4,10,68,2005.0,6,310,216500.0,3,0,1,1,0,0,0,0
454,5.0,10,45,2017.0,0,312,195000.0,3,0,1,0,0,0,1,0
776,3.9,10,45,2002.0,3,312,193811.0,2,0,1,1,0,0,0,0
710,4.2,10,48,1997.0,8,200,179365.0,3,1,0,1,0,0,0,0
572,4.2,18,8,1887.0,9,374,183650.0,3,0,1,0,0,0,1,0
1037,4.1,11,47,1853.0,9,325,183700.0,3,0,1,0,0,0,1,0
425,3.9,10,45,1996.0,9,163,195000.0,2,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,186900.0,3,0,1,0,0,0,1,0
562,3.2,18,8,2003.0,7,41,198875.0,2,0,1,0,0,0,1,0
1051,3.7,13,12,1988.0,7,312,217000.0,2,0,1,0,0,0,1,0
195,3.1,7,41,1963.0,9,143,216300.0,2,0,1,1,0,0,0,0
473,3.5,14,21,1923.0,8,306,204800.0,2,0,1,1,0,0,0,0
1145,3.4,21,36,1962.0,9,29,198000.0,2,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,56,186784.0,3,1,0,1,0,0,0,0
1184,2.4,15,1,2000.0,0,252,195000.0,1,0,1,1,0,0,0,0
84,3.5,10,48,1995.0,7,331,180458.0,2,1,0,0,0,0,1,0
1164,4.2,10,30,2005.0,7,15,210000.0,3,0,1,1,0,0,0,0
1119,2.4,24,77,1986.0,0,312,200000.0,1,0,1,0,0,0,1,0
1184,2.4,15,1,2000.0,0,252,195000.0,1,0,1,1,0,0,0,0
97,4.2,10,18,1976.0,9,93,201100.0,3,0,1,0,0,0,1,0
274,2.8,7,41,1968.0,9,133,208520.0,1,0,1,0,0,0,1,0
793,3.9,15,61,2013.0,0,252,187500.0,2,0,1,0,0,0,1,0
736,3.9,24,77,1986.0,0,56,180000.0,2,0,1,0,0,0,1,0
1021,4.0,22,74,2009.0,4,331,205120.0,2,1,0,0,0,0,1,0
97,4.2,10,18,1976.0,9,344,187400.0,3,0,1,1,0,0,0,0
590,4.4,10,18,2018.0,0,243,180536.0,3,1,0,1,0,0,0,0
679,4.3,10,18,1975.0,9,308,217550.0,3,0,1,1,0,0,0,0
687,3.9,5,49,1935.0,9,252,134156.0,2,1,0,1,0,0,0,0
473,3.5,14,21,1923.0,8,384,204760.0,2,0,1,1,0,0,0,0
1198,3.2,10,45,2018.0,0,252,190000.0,2,0,1,1,0,0,0,0
607,3.4,5,6,1996.0,5,68,207500.0,2,0,1,0,0,0,1,0
1176,3.2,24,77,1986.0,0,312,215000.0,2,0,1,1,0,0,0,0
868,4.0,18,8,1986.0,2,310,192500.0,2,0,1,0,0,0,0,1
675,3.9,10,48,2004.0,9,221,194000.0,2,0,1,0,0,0,1,0
752,3.8,7,41,2011.0,0,312,182250.0,2,0,1,1,0,0,0,0
870,3.4,10,18,2016.0,5,252,218625.0,2,0,1,1,0,0,0,0
858,4.0,9,70,2019.0,2,335,185000.0,2,0,1,1,0,0,0,0
979,3.5,10,18,1986.0,7,332,208050.0,2,0,1,0,0,0,1,0
679,4.3,10,18,1975.0,9,308,195200.0,3,0,1,0,0,0,1,0
551,4.3,14,40,1995.0,7,368,195000.0,3,0,1,1,0,0,0,0
97,4.2,10,18,1976.0,9,93,196074.0,3,0,1,1,0,0,0,0
1049,4.2,13,64,2016.0,0,198,180900.0,3,0,1,0,0,0,1,0
273,3.8,24,77,1986.0,0,331,207500.0,2,0,1,1,0,0,0,0
559,4.0,5,6,1799.0,9,170,203625.0,2,0,1,1,0,0,0,0
1108,3.8,11,47,1848.0,9,331,179137.0,2,1,0,0,0,0,1,0
32,4.3,10,18,1982.0,9,332,217550.0,3,0,1,1,0,0,0,0
1000,2.8,7,41,2011.0,4,252,180000.0,1,0,1,1,0,0,0,0
766,2.9,10,30,2014.0,0,344,195000.0,1,0,1,0,0,0,1,0
876,4.1,10,18,2008.0,4,11,208000.0,3,0,1,0,0,1,0,0
1037,4.1,11,47,1853.0,9,143,192800.0,3,0,1,0,0,1,0,0
497,4.1,10,45,1911.0,9,190,209000.0,3,0,1,0,1,0,0,0
1145,3.4,21,36,1962.0,9,368,214500.0,2,0,1,1,0,0,0,0
952,3.9,10,30,2003.0,7,312,193040.0,2,0,1,0,0,0,1,0
710,4.2,10,48,1997.0,8,200,187007.0,3,1,0,0,0,0,1,0
132,4.2,18,8,1885.0,9,318,130689.0,3,1,0,0,0,0,0,1
675,3.9,10,48,2004.0,9,177,195500.0,2,0,1,0,0,1,0,0
275,4.0,24,77,1986.0,0,252,205000.0,2,0,1,0,0,0,1,0
1082,4.0,10,30,2005.0,0,29,202975.0,2,0,1,0,0,0,1,0
