employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,min_salary,max_salary,average_base_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician
187,3.8,10,48,2012.0,0,345,130000.0,246000.0,188100.0,2,0,1,1,0,0,0,0
273,3.7,10,18,2014.0,0,385,156000.0,183000.0,169570.0,2,0,1,1,0,0,0,0
676,3.9,10,48,2004.0,9,222,171000.0,238000.0,204500.0,2,0,1,1,0,0,0,0
612,3.6,17,7,1992.0,7,269,37000.0,58000.0,46149.0,2,1,0,0,0,0,0,1
991,4.1,24,77,1986.0,0,73,120000.0,140000.0,130000.0,3,0,1,0,0,0,1,0
1105,4.3,3,16,1819.0,7,69,100000.0,120000.0,110000.0,3,0,1,0,0,0,1,0
105,3.4,0,2,2012.0,2,160,83000.0,130000.0,103618.0,2,1,0,1,0,0,0,0
587,4.0,10,48,2012.0,0,41,125000.0,174000.0,147663.0,2,1,0,0,0,0,1,0
98,4.2,10,18,1976.0,9,93,107174.4,161452.80000000002,134304.0,3,0,1,1,0,0,0,0
35,4.1,10,18,1969.0,9,18,140000.0,179000.0,158338.0,3,1,0,0,0,0,1,0
560,4.0,5,6,1799.0,9,73,55000.0,83000.0,67321.0,2,1,0,0,0,0,1,0
98,4.2,10,18,1976.0,9,345,132000.0,243000.0,187400.0,3,0,1,0,0,0,1,0
970,4.2,24,77,1986.0,0,154,73000.0,127000.0,100000.0,3,0,1,0,0,0,1,0
85,3.5,10,48,1995.0,7,345,136000.0,222000.0,173888.0,2,1,0,0,0,0,1,0
560,4.0,5,6,1799.0,9,82,143000.0,210000.0,176250.0,2,0,1,0,0,0,1,0
255,3.5,5,32,2018.0,0,402,140000.0,180000.0,160000.0,2,0,1,1,0,0,0,0
1145,3.9,13,12,1828.0,9,124,132000.0,193000.0,159724.0,2,1,0,0,0,0,1,0
912,3.4,7,41,2008.0,3,21,71000.0,101000.0,84654.0,2,1,0,0,0,0,1,0
1048,3.4,10,48,2016.0,0,345,138000.0,238000.0,187625.0,2,0,1,1,0,0,0,0
1053,4.7,24,77,1986.0,0,316,100000.0,250000.0,175000.0,3,0,1,0,0,0,1,0
280,4.1,10,45,2008.0,0,313,105600.0,124800.0,115200.0,3,0,1,0,0,0,1,0
214,4.4,3,16,1900.0,7,288,71000.0,106000.0,86875.0,3,1,0,1,0,0,0,0
645,4.3,14,33,1911.0,9,255,125000.0,186000.0,152766.0,3,1,0,0,0,0,1,0
703,4.4,6,56,1958.0,9,138,102000.0,175000.0,133622.0,3,1,0,0,0,0,1,0
294,3.4,10,18,2018.0,0,99,79000.0,124000.0,98913.0,2,1,0,0,0,0,1,0
169,4.2,13,12,1914.0,8,33,93000.0,212000.0,152650.0,3,0,1,0,1,0,0,0
252,3.4,5,0,1892.0,4,385,85000.0,115000.0,100000.0,2,0,1,0,1,0,0,0
24,4.7,10,30,2019.0,0,332,150000.0,250000.0,200000.0,3,0,1,0,0,0,1,0
892,3.3,10,45,1986.0,8,392,92000.0,128000.0,108659.0,2,1,0,0,0,0,1,0
424,3.5,14,51,1911.0,7,99,116000.0,160000.0,136139.0,2,1,0,0,0,0,1,0
560,4.0,5,6,1799.0,9,253,147000.0,260000.0,203625.0,2,0,1,0,0,0,1,0
959,4.0,24,77,1986.0,0,191,105000.0,160000.0,132500.0,2,0,1,0,0,0,1,0
43,4.0,18,8,2008.0,3,56,107000.0,151000.0,127423.0,2,1,0,0,0,0,0,1
415,4.1,18,8,1830.0,9,285,122000.0,165000.0,141800.0,3,1,0,0,0,0,1,0
609,3.9,10,18,1984.0,9,242,109000.0,157000.0,130979.0,2,1,0,1,0,0,0,0
165,4.8,6,56,2016.0,0,395,81000.0,129000.0,102224.0,3,1,0,0,1,0,0,0
1074,4.3,24,77,1986.0,0,13,139000.0,181000.0,160306.0,3,0,1,0,0,0,1,0
560,4.0,5,6,1799.0,9,408,128000.0,180000.0,154125.0,2,0,1,0,0,1,0,0
352,3.4,13,12,2000.0,5,18,120000.0,140000.0,130000.0,2,0,1,0,0,0,1,0
878,3.7,10,45,2002.0,6,333,77000.0,189000.0,133000.0,2,0,1,0,0,0,1,0
57,3.8,5,6,1919.0,8,68,72000.0,97000.0,84011.0,2,1,0,0,1,0,0,0
382,3.7,5,32,1968.0,8,74,79000.0,110000.0,93009.0,2,1,0,0,1,0,0,0
427,3.4,0,2,1982.0,7,365,86000.0,117000.0,100575.0,2,1,0,1,0,0,0,0
543,4.4,13,12,2009.0,0,7,68000.0,112000.0,87490.0,3,1,0,0,0,0,0,1
255,3.5,5,32,2018.0,0,402,130000.0,170000.0,150000.0,2,0,1,0,0,0,1,0
680,4.3,10,18,1975.0,9,309,134000.0,257000.0,195200.0,3,0,1,0,0,0,1,0
639,4.3,0,2,1968.0,7,395,100000.0,136000.0,116804.0,3,1,0,0,0,0,1,0
346,4.0,0,2,1969.0,5,114,98000.0,151000.0,121486.0,2,1,0,0,0,0,1,0
676,3.9,10,48,2004.0,9,222,191000.0,262000.0,226500.0,2,0,1,0,0,0,1,0
346,4.0,0,2,1969.0,5,114,81000.0,117000.0,97160.0,2,1,0,0,0,0,1,0
915,4.4,10,30,2004.0,7,331,109000.0,186000.0,147650.0,3,0,1,0,0,0,1,0
791,3.9,10,48,1998.0,9,253,85000.0,205000.0,144550.0,2,0,1,1,0,0,0,0
259,3.8,10,45,1994.0,9,393,66000.0,98000.0,80399.0,2,1,0,0,0,0,1,0
435,3.9,4,29,1996.0,5,381,73000.0,110000.0,89738.0,2,1,0,0,0,0,1,0
534,2.8,10,68,1998.0,6,313,126000.0,180000.0,153206.0,1,0,1,1,0,0,0,0
963,3.3,11,47,1919.0,7,15,65000.0,106000.0,83232.0,2,1,0,1,0,0,0,0
639,4.3,0,2,1968.0,7,99,108000.0,180000.0,144250.0,3,0,1,0,0,0,1,0
1178,3.8,15,1,2007.0,5,253,80000.0,100000.0,90000.0,2,0,1,0,0,0,1,0
499,3.7,13,12,1969.0,7,316,70000.0,119000.0,94314.0,2,0,1,0,1,0,0,0
340,4.2,3,16,1838.0,7,104,63000.0,98000.0,78431.0,3,1,0,0,0,1,0,0
1126,3.5,10,68,2016.0,0,336,120000.0,200000.0,160000.0,2,0,1,0,0,0,1,0
560,4.0,5,6,1799.0,9,171,114000.0,140000.0,127000.0,2,0,1,0,0,1,0,0
72,3.7,10,48,1994.0,9,29,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
926,3.8,24,77,1986.0,0,411,60000.0,60000.0,60000.0,2,0,1,0,0,0,1,0
932,4.7,24,77,1986.0,0,332,80000.0,90000.0,85000.0,3,0,1,1,0,0,0,0
72,3.7,10,48,1994.0,9,29,135000.0,135000.0,134500.0,2,0,1,0,0,1,0,0
690,3.5,7,41,2013.0,7,253,79000.0,118000.0,98605.0,2,0,1,0,0,0,1,0
74,3.5,0,2,1986.0,0,395,119000.0,157000.0,136500.0,2,1,0,0,0,0,1,0
639,4.3,0,2,1968.0,7,99,152000.0,254000.0,202800.0,3,0,1,0,0,0,1,0
1165,4.2,10,30,2005.0,7,291,137000.0,240000.0,188400.0,3,0,1,0,0,0,1,0
378,4.0,24,77,1986.0,0,274,65000.0,65000.0,65000.0,2,0,1,0,1,0,0,0
639,4.3,0,2,1968.0,7,355,79000.0,133000.0,106200.0,3,0,1,0,0,0,1,0
1110,4.2,24,77,1986.0,0,167,40000.0,64000.0,51863.0,3,0,1,0,0,0,1,0
79,4.2,5,32,1850.0,9,253,90000.0,165000.0,127500.0,3,0,1,0,0,0,1,0
754,2.7,10,30,2016.0,0,15,128000.0,192000.0,159956.0,1,0,1,0,0,1,0,0
451,4.1,21,81,1927.0,9,181,88000.0,120000.0,103212.0,3,1,0,0,0,0,1,0
462,3.3,7,41,1968.0,9,246,102000.0,137000.0,118686.0,2,1,0,0,0,0,1,0
541,3.5,24,77,1986.0,0,66,103000.0,158000.0,127370.0,2,1,0,0,0,0,1,0
676,3.9,10,48,2004.0,9,29,124000.0,191000.0,157500.0,2,0,1,0,0,0,1,0
680,4.3,10,18,1975.0,9,309,94000.0,183000.0,138450.0,3,0,1,0,0,0,1,0
1048,3.4,10,48,2016.0,0,333,145000.0,250000.0,197500.0,2,0,1,0,0,0,1,0
1027,3.6,7,41,1865.0,9,37,86000.0,130000.0,105430.0,2,1,0,0,0,0,1,0
364,4.0,18,9,1986.0,0,331,80000.0,150000.0,115000.0,2,0,1,0,0,0,1,0
843,4.0,10,18,1985.0,9,331,149000.0,223000.0,185500.0,2,0,1,1,0,0,0,0
956,3.5,3,16,1905.0,5,326,44000.0,59000.0,51037.0,2,1,0,0,1,0,0,0
734,3.8,5,6,1889.0,8,73,111000.0,140000.0,124648.0,2,1,0,0,0,0,1,0
936,4.0,10,30,2012.0,7,336,240000.0,338000.0,289050.0,2,0,1,0,0,0,1,0
560,4.0,5,6,1799.0,9,82,147000.0,260000.0,203625.0,2,0,1,0,0,0,1,0
53,3.6,13,64,2003.0,5,345,122000.0,174000.0,145818.0,2,1,0,0,0,0,1,0
373,3.9,18,58,2018.0,0,331,170000.0,185000.0,177500.0,2,0,1,0,0,0,0,1
29,3.1,10,45,1993.0,0,313,89280.0,107520.0,98400.0,2,0,1,0,0,0,1,0
1045,3.2,21,25,2009.0,0,344,210000.0,240000.0,225000.0,2,0,1,1,0,0,0,0
841,3.6,0,2,1956.0,5,120,47000.0,78000.0,60303.0,2,1,0,0,0,0,1,0
732,4.0,24,77,1986.0,0,357,130000.0,180000.0,155000.0,2,0,1,0,0,0,1,0
560,4.0,5,6,1799.0,9,275,147000.0,260000.0,203625.0,2,0,1,1,0,0,0,0
395,3.7,5,6,1864.0,7,35,52000.0,72000.0,61641.0,2,1,0,0,0,0,1,0
232,3.5,3,60,1883.0,0,73,120000.0,140000.0,130000.0,2,0,1,0,0,0,1,0
605,2.9,4,29,1986.0,0,218,103000.0,151000.0,124664.0,1,1,0,0,1,0,0,0
120,4.5,14,40,2000.0,5,74,61000.0,99000.0,77925.0,3,1,0,0,0,0,0,1
829,3.2,13,12,2014.0,3,395,85000.0,119000.0,100500.0,2,1,0,0,1,0,0,0
72,3.7,10,48,1994.0,9,345,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
676,3.9,10,48,2004.0,9,65,108000.0,154000.0,130999.0,2,0,1,0,0,1,0,0
332,3.6,24,77,1986.0,0,68,144000.0,163200.0,153600.0,2,0,1,0,0,0,1,0
1069,3.1,6,56,1986.0,0,395,118000.0,153000.0,135658.0,2,0,1,0,0,0,1,0
571,4.3,0,2,1942.0,7,186,98000.0,143000.0,118645.0,3,1,0,0,0,0,1,0
599,3.6,18,8,2008.0,5,24,84000.0,109000.0,95609.0,2,1,0,0,1,0,0,0
98,4.2,10,18,1976.0,9,18,122000.0,170000.0,144128.0,3,1,0,0,0,0,1,0
213,2.5,24,77,1986.0,0,58,140000.0,170000.0,155000.0,1,0,1,0,0,0,1,0
883,4.1,10,45,1969.0,8,33,95000.0,139000.0,115046.0,3,1,0,1,0,0,0,0
883,4.1,10,45,1969.0,8,156,92000.0,145000.0,115503.0,3,1,0,1,0,0,0,0
1024,4.9,10,18,2014.0,0,345,106000.0,151000.0,126622.0,3,1,0,1,0,0,0,0
843,4.0,10,18,1985.0,9,331,133000.0,200000.0,166500.0,2,0,1,1,0,0,0,0
491,3.4,15,1,1998.0,4,280,78000.0,111000.0,92864.0,2,1,0,0,0,0,1,0
936,4.0,10,30,2012.0,7,29,240000.0,338000.0,289050.0,2,0,1,0,0,0,1,0
1069,3.1,6,56,1986.0,0,395,118000.0,153000.0,135658.0,2,0,1,0,0,0,1,0
595,4.2,24,77,1986.0,0,171,125000.0,135000.0,130000.0,3,0,1,0,0,0,1,0
603,3.88634903640257,24,77,1986.0,0,49,120000.0,163000.0,140107.0,2,1,0,0,0,0,1,0
843,4.0,10,18,1985.0,9,313,104000.0,156000.0,130000.0,2,0,1,0,0,0,1,0
206,3.7,21,78,1993.0,9,318,109000.0,146000.0,125747.0,2,1,0,1,0,0,0,0
425,3.7,0,2,1955.0,0,299,106000.0,190000.0,147718.0,2,0,1,1,0,0,0,0
576,3.9,7,41,1945.0,9,17,142000.0,183000.0,162480.0,2,0,1,0,0,0,1,0
321,4.2,10,45,2005.0,2,218,165000.0,165000.0,165000.0,3,0,1,0,0,0,1,0
72,3.7,10,48,1994.0,9,29,167000.0,167000.0,166700.0,2,0,1,0,0,0,1,0
426,3.9,10,45,1996.0,9,218,103000.0,172000.0,133246.0,2,1,0,0,0,0,1,0
699,4.6,10,18,1993.0,8,340,144000.0,270000.0,207125.0,3,0,1,1,0,0,0,0
169,4.2,13,12,1914.0,8,260,93000.0,212000.0,152650.0,3,0,1,0,0,0,1,0
560,4.0,5,6,1799.0,9,290,95000.0,145000.0,117224.0,2,1,0,0,0,0,1,0
218,3.1,24,77,1986.0,0,13,89000.0,135000.0,109582.0,2,1,0,0,0,0,1,0
1081,3.9,10,48,2009.0,9,332,230000.0,230000.0,230000.0,2,0,1,0,0,0,1,0
627,3.6,10,18,2012.0,0,332,141000.0,194000.0,165319.0,2,1,0,0,0,0,1,0
482,4.1,10,18,1939.0,0,275,144000.0,222000.0,182700.0,3,0,1,0,0,0,1,0
156,3.6,9,39,2011.0,0,41,150000.0,170000.0,160000.0,2,0,1,1,0,0,0,0
503,4.2,5,49,1956.0,2,395,82000.0,124000.0,101004.0,3,1,0,0,0,0,0,1
211,2.6,16,37,2021.0,0,67,73000.0,116000.0,92010.0,1,1,0,0,0,0,1,0
425,3.7,0,2,1955.0,0,299,128000.0,229000.0,178744.0,2,0,1,0,0,0,1,0
35,4.1,10,18,1969.0,9,333,153000.0,204000.0,176498.0,3,1,0,0,0,0,1,0
44,3.0,10,68,1986.0,0,12,68000.0,104000.0,83952.0,1,1,0,0,0,1,0,0
428,3.9,14,76,1908.0,9,393,116000.0,182000.0,148850.0,2,0,1,0,0,0,1,0
498,4.1,10,45,1911.0,9,253,156000.0,234000.0,195000.0,3,0,1,0,0,0,1,0
822,4.0,24,77,1986.0,0,332,137000.0,202000.0,169500.0,2,0,1,1,0,0,0,0
925,3.5,21,57,1910.0,8,85,99000.0,150000.0,121981.0,2,1,0,0,0,0,1,0
843,4.0,10,18,1985.0,9,331,149000.0,223000.0,185500.0,2,0,1,0,1,0,0,0
787,3.7,7,41,1894.0,6,94,86000.0,122000.0,102483.0,2,1,0,0,1,0,0,0
722,5.0,24,77,1986.0,0,386,45000.0,55000.0,50000.0,3,0,1,0,0,0,1,0
72,3.7,10,48,1994.0,9,253,159000.0,159000.0,159100.0,2,0,1,0,0,0,1,0
743,3.8,6,56,1943.0,0,267,76000.0,111000.0,91775.0,2,1,0,0,0,1,0,0
701,3.9,24,77,1986.0,0,210,92000.0,121000.0,106799.0,2,0,1,0,0,0,1,0
700,3.6,6,55,1625.0,0,210,92000.0,121000.0,106799.0,2,0,1,0,0,0,1,0
596,3.9,5,49,1989.0,7,126,190000.0,285000.0,237900.0,2,0,1,0,0,0,1,0
63,3.1,22,74,1973.0,8,197,204000.0,258000.0,231000.0,2,0,1,1,0,0,0,0
169,4.2,13,12,1914.0,8,33,106000.0,242000.0,174100.0,3,0,1,0,0,0,1,0
679,3.7,10,18,1978.0,9,166,205000.0,375000.0,290000.0,2,0,1,0,0,0,1,0
169,4.2,13,12,1914.0,8,13,73000.0,166000.0,119550.0,3,0,1,0,0,1,0,0
891,3.8,0,2,1957.0,0,371,100000.0,126000.0,113000.0,2,0,1,1,0,0,0,0
883,4.1,10,45,1969.0,8,156,90000.0,134000.0,109794.0,3,1,0,0,0,0,1,0
1166,4.1,24,77,1986.0,7,395,78000.0,117000.0,95866.0,3,1,0,0,0,0,0,1
198,3.4,1,35,1937.0,8,185,106000.0,148000.0,125031.0,2,1,0,0,0,0,1,0
673,4.1,18,8,1908.0,0,307,85000.0,121000.0,101602.0,3,1,0,0,1,0,0,0
860,5.0,10,30,2011.0,0,10,100000.0,151000.0,122729.0,3,1,0,0,0,0,1,0
382,3.7,5,32,1968.0,8,74,71000.0,108000.0,87806.0,2,1,0,0,1,0,0,0
830,3.6,10,48,2014.0,0,313,150000.0,250000.0,200000.0,2,0,1,1,0,0,0,0
699,4.6,10,18,1993.0,8,273,140000.0,288000.0,213750.0,3,0,1,0,0,0,1,0
1065,3.8,7,41,1966.0,0,331,61440.0,65280.0,63360.0,2,0,1,0,1,0,0,0
1027,3.6,7,41,1865.0,9,246,44000.0,69000.0,55103.0,2,1,0,0,0,0,1,0
699,4.6,10,18,1993.0,8,340,116000.0,224000.0,170125.0,3,0,1,1,0,0,0,0
87,3.8,7,41,1882.0,0,73,68000.0,98000.0,81758.0,2,1,0,0,0,0,1,0
778,4.0,4,29,1903.0,8,152,75000.0,119000.0,96850.0,2,0,1,0,0,0,1,0
811,3.3,11,47,2021.0,0,57,80000.0,105000.0,91662.0,2,1,0,0,1,0,0,0
687,5.0,19,62,2019.0,3,166,105000.0,157000.0,128760.0,3,1,0,0,0,0,1,0
1069,3.1,6,56,1986.0,0,395,56000.0,89000.0,72425.0,2,0,1,0,0,0,1,0
967,3.7,6,71,1889.0,9,294,100000.0,135000.0,117251.0,2,0,1,0,0,0,1,0
388,4.1,1,69,2009.0,5,395,99000.0,153000.0,123072.0,3,1,0,1,0,0,0,0
73,3.7,10,48,1994.0,9,340,115000.0,115000.0,115000.0,2,0,1,1,0,0,0,0
169,4.2,13,12,1914.0,8,385,93000.0,212000.0,152650.0,3,0,1,0,0,0,1,0
1100,4.3,3,16,1817.0,8,9,86000.0,106000.0,96154.0,3,0,1,0,0,0,1,0
169,4.2,13,12,1914.0,8,395,73000.0,166000.0,119550.0,3,0,1,0,0,1,0,0
524,3.7,24,77,1986.0,0,218,75000.0,108000.0,90056.0,2,1,0,0,1,0,0,0
196,3.1,7,41,1963.0,9,397,144000.0,288000.0,216300.0,2,0,1,0,0,0,1,0
406,4.5,11,46,1971.0,0,362,104000.0,162000.0,129584.0,3,1,0,0,0,0,1,0
580,2.8,18,8,1986.0,0,192,84000.0,116000.0,98579.0,1,1,0,0,0,0,0,1
471,4.2,24,77,1986.0,0,94,100000.0,135000.0,117251.0,3,0,1,0,0,0,1,0
653,3.4,7,41,1986.0,3,41,72000.0,102000.0,85340.0,2,1,0,0,0,0,1,0
88,3.7,10,48,1994.0,9,18,121000.0,172000.0,143964.0,2,1,0,0,1,0,0,0
98,4.2,10,18,1976.0,9,93,139000.0,257000.0,197700.0,3,0,1,1,0,0,0,0
843,4.0,10,18,1985.0,9,332,196000.0,294000.0,244500.0,2,0,1,1,0,0,0,0
169,4.2,13,12,1914.0,8,395,153000.0,285000.0,219200.0,3,0,1,1,0,0,0,0
573,4.2,18,8,1887.0,9,308,95000.0,95000.0,95000.0,3,0,1,0,0,0,1,0
514,3.4,24,77,1986.0,0,54,85000.0,141000.0,109795.0,2,1,0,0,0,0,1,0
343,3.6,10,45,1992.0,0,313,140000.0,180000.0,160000.0,2,0,1,0,1,0,0,0
533,4.2,24,77,1986.0,0,395,85000.0,103000.0,94060.0,3,0,1,0,1,0,0,0
72,3.7,10,48,1994.0,9,29,167000.0,167000.0,166700.0,2,0,1,1,0,0,0,0
843,4.0,10,18,1985.0,9,331,124000.0,186000.0,154500.0,2,0,1,1,0,0,0,0
817,3.3,14,51,1987.0,7,387,81000.0,119000.0,97873.0,2,1,0,0,0,0,1,0
679,3.7,10,18,1978.0,9,333,184000.0,314000.0,249000.0,2,0,1,1,0,0,0,0
1061,4.0,6,56,1950.0,0,395,148000.0,222000.0,184775.0,2,0,1,0,0,1,0,0
1081,3.9,10,48,2009.0,9,369,158000.0,158000.0,158000.0,2,0,1,1,0,0,0,0
915,4.4,10,30,2004.0,7,253,159000.0,278000.0,218000.0,3,0,1,0,0,1,0,0
843,4.0,10,18,1985.0,9,42,124000.0,186000.0,154500.0,2,0,1,0,0,1,0,0
944,4.1,16,63,1986.0,0,409,67000.0,87000.0,77383.0,3,0,1,0,1,0,0,0
482,4.1,10,18,1939.0,0,121,108000.0,166000.0,136725.0,3,0,1,0,0,1,0,0
883,4.1,10,45,1969.0,8,156,86000.0,137000.0,108762.0,3,1,0,1,0,0,0,0
843,4.0,10,18,1985.0,9,18,148000.0,222000.0,185000.0,2,0,1,1,0,0,0,0
535,3.4,20,65,2018.0,0,15,99000.0,133000.0,114463.0,2,1,0,0,0,0,1,0
679,3.7,10,18,1978.0,9,333,102000.0,219000.0,160500.0,2,0,1,1,0,0,0,0
35,4.1,10,18,1969.0,9,18,109000.0,154000.0,129455.0,3,1,0,1,0,0,0,0
450,3.6,24,77,1986.0,0,313,50000.0,100000.0,75000.0,2,0,1,0,0,0,1,0
169,4.2,13,12,1914.0,8,218,175000.0,325000.0,249950.0,3,0,1,1,0,0,0,0
1019,3.6,14,76,2003.0,7,275,104000.0,348000.0,226000.0,2,0,1,0,0,1,0,0
169,4.2,13,12,1914.0,8,33,106000.0,242000.0,174100.0,3,0,1,0,0,0,1,0
1125,3.8,22,74,2000.0,9,62,74000.0,112000.0,91027.0,2,1,0,0,0,0,1,0
114,4.5,7,41,1876.0,5,395,86000.0,113000.0,98562.0,3,1,0,0,1,0,0,0
1143,3.7,24,77,1986.0,3,112,99000.0,147000.0,120537.0,2,1,0,0,0,0,1,0
170,4.2,13,12,1914.0,8,348,58000.0,133000.0,95650.0,3,0,1,0,0,0,1,0
1044,3.6,18,8,1902.0,9,325,87000.0,115000.0,99815.0,2,1,0,0,0,0,1,0
329,3.8,5,6,1985.0,7,320,111000.0,143000.0,126947.0,2,0,1,0,0,0,1,0
680,4.3,10,18,1975.0,9,309,112000.0,218000.0,165200.0,3,0,1,0,0,0,1,0
46,4.3,10,48,2008.0,0,332,185000.0,221000.0,203000.0,3,0,1,0,0,0,1,0
98,4.2,10,18,1976.0,9,93,183000.0,317000.0,250150.0,3,0,1,0,0,0,1,0
677,4.4,24,77,1986.0,0,73,83000.0,115000.0,97718.0,3,1,0,0,1,0,0,0
19,4.3,16,37,1986.0,4,373,101000.0,142000.0,119788.0,3,1,0,0,0,0,1,0
668,3.6,7,41,1871.0,5,72,78000.0,128000.0,99603.0,2,1,0,0,0,0,1,0
60,3.8,24,77,1986.0,0,379,95000.0,131000.0,111510.0,2,1,0,0,0,0,1,0
1146,3.4,21,36,1962.0,9,30,61000.0,96000.0,76076.0,2,1,0,0,0,1,0,0
292,4.3,10,18,2017.0,2,332,143000.0,205000.0,170884.0,3,1,0,1,0,0,0,0
716,3.6,11,46,1845.0,9,252,183000.0,183000.0,182500.0,2,0,1,0,0,0,1,0
670,4.1,24,77,1986.0,0,361,130000.0,130000.0,130000.0,3,0,1,1,0,0,0,0
832,4.2,13,12,2003.0,3,29,144000.0,230400.0,187200.0,3,0,1,0,0,0,1,0
517,2.8,6,71,1975.0,0,360,57000.0,73000.0,65038.0,1,0,1,0,0,0,1,0
976,3.5,4,29,2012.0,0,385,95000.0,105000.0,100000.0,2,0,1,0,0,0,1,0
702,3.1,24,77,1986.0,0,395,89000.0,126000.0,105671.0,2,1,0,0,0,0,1,0
288,3.5,10,48,2010.0,0,244,142000.0,142000.0,142000.0,2,0,1,1,0,0,0,0
664,3.7,7,41,1833.0,9,318,160000.0,266000.0,212900.0,2,0,1,0,0,0,1,0
35,4.1,10,18,1969.0,9,44,106000.0,163000.0,131789.0,3,1,0,0,0,0,1,0
1048,3.4,10,48,2016.0,0,333,137000.0,280000.0,208400.0,2,0,1,1,0,0,0,0
843,4.0,10,18,1985.0,9,340,121000.0,181000.0,151000.0,2,0,1,0,0,1,0,0
98,4.2,10,18,1976.0,9,93,282000.0,451000.0,366250.0,3,0,1,1,0,0,0,0
98,4.2,10,18,1976.0,9,331,162000.0,285000.0,223300.0,3,0,1,1,0,0,0,0
812,3.8,14,28,1986.0,2,160,67000.0,103000.0,82799.0,2,1,0,0,0,0,1,0
98,4.2,10,18,1976.0,9,288,139000.0,183000.0,159526.0,3,1,0,1,0,0,0,0
1007,4.5,10,45,1995.0,5,66,87000.0,138000.0,109591.0,3,1,0,0,0,0,1,0
1180,4.3,24,77,1986.0,0,309,115200.0,144000.0,129600.0,3,0,1,1,0,0,0,0
35,4.1,10,18,1969.0,9,18,93000.0,132000.0,110760.0,3,1,0,0,0,1,0,0
888,3.8,10,45,1995.0,6,69,79000.0,120000.0,97531.0,2,1,0,0,0,0,1,0
1058,4.0,24,77,1986.0,0,332,144000.0,216000.0,175950.0,2,1,0,1,0,0,0,0
27,5.0,10,45,1986.0,0,361,93000.0,156000.0,120791.0,3,1,0,1,0,0,0,0
575,3.8,13,12,1987.0,7,218,96000.0,128000.0,111186.0,2,1,0,0,0,1,0,0
773,3.3,16,15,1916.0,0,83,120000.0,130000.0,125000.0,2,0,1,0,0,0,1,0
1044,3.6,18,8,1902.0,9,139,74000.0,103000.0,87114.0,2,1,0,0,1,0,0,0
1107,4.6,1,69,1986.0,0,207,65000.0,65000.0,65000.0,3,0,1,0,0,0,1,0
316,4.0,13,12,1850.0,9,41,89000.0,125000.0,105428.0,2,1,0,0,0,0,1,0
1032,3.7,13,12,2002.0,3,99,92000.0,149000.0,117324.0,2,1,0,0,0,0,1,0
679,3.7,10,18,1978.0,9,40,83000.0,126000.0,102235.0,2,1,0,0,0,1,0,0
107,4.4,13,64,1946.0,0,189,82000.0,131000.0,103615.0,3,1,0,0,0,0,1,0
921,3.9,13,12,1999.0,5,29,128000.0,145000.0,136500.0,2,0,1,0,0,0,1,0
615,4.1,18,8,1876.0,9,165,91000.0,129000.0,108126.0,3,1,0,0,0,0,1,0
701,4.1,24,77,1986.0,0,210,61000.0,85000.0,73006.0,3,0,1,0,0,0,1,0
772,3.7,23,67,1979.0,6,288,66000.0,91000.0,77287.0,2,1,0,0,0,0,1,0
684,3.4,11,47,1980.0,9,196,60000.0,130000.0,94700.0,2,0,1,0,0,0,1,0
625,4.5,10,18,2004.0,0,15,77000.0,111000.0,92292.0,3,1,0,0,1,0,0,0
703,4.4,6,56,1958.0,9,278,73000.0,113000.0,90836.0,3,1,0,0,0,0,1,0
1092,4.3,3,16,1925.0,3,19,72000.0,114000.0,90697.0,3,1,0,0,0,0,1,0
1114,4.5,9,39,1986.0,0,15,72000.0,104000.0,86311.0,3,1,0,0,0,0,1,0
701,3.8,24,77,1986.0,0,210,70000.0,85000.0,77446.0,2,0,1,0,0,0,1,0
316,4.0,13,12,1850.0,9,285,79000.0,106000.0,91429.0,2,1,0,0,0,0,1,0
766,2.7,17,7,1986.0,2,332,67000.0,101000.0,81859.0,1,1,0,0,0,0,1,0
219,3.1,18,8,2007.0,7,242,76000.0,112000.0,92256.0,2,1,0,0,0,0,1,0
467,4.8,10,45,2013.0,0,245,65000.0,101000.0,81124.0,3,1,0,1,0,0,0,0
611,3.8,10,68,1973.0,7,307,51000.0,87000.0,66844.0,2,1,0,0,0,0,1,0
434,4.3,3,16,1885.0,7,15,64000.0,92000.0,76533.0,3,1,0,1,0,0,0,0
363,4.1,3,16,1974.0,7,15,65000.0,93000.0,77847.0,3,1,0,0,0,0,1,0
428,3.9,14,76,1908.0,9,293,73000.0,92000.0,82292.0,2,1,0,1,0,0,0,0
929,3.9,10,45,1986.0,0,95,82560.0,90240.0,86400.0,2,0,1,1,0,0,0,0
725,4.2,10,45,2008.0,3,15,52000.0,83000.0,65853.0,3,1,0,1,0,0,0,0
676,3.9,10,48,2004.0,9,133,72000.0,109000.0,90505.0,2,0,1,0,0,1,0,0
599,3.6,18,8,2008.0,5,24,59000.0,80000.0,68439.0,2,1,0,0,0,1,0,0
733,4.2,3,16,1898.0,5,296,75000.0,117000.0,93543.0,3,1,0,0,0,0,1,0
